205.74,0.0
198.12,3.5
213.36,1.8
193.04,0.9
190.5,0.0
193.04,4.9
203.2,7.8
203.2,6.5
203.2,3.4
198.12,0.3
200.66,4.1
203.2,3.8
198.12,1.3
205.74,1.7
205.74,8.5
193.04,1.1
205.74,7.0
203.2,1.6
205.74,10.7
205.74,3.7
220.98,7.9
205.74,1.7
180.34,2.4
187.96,1.2
205.74,1.4
205.74,8.3
213.36,1.3
205.74,1.5
213.36,2.1
187.96,2.4
210.82,5.6
193.04,1.4
203.2,5.4
195.58,2.0
193.04,3.0
185.42,2.7
198.12,0.0
190.5,1.5
185.42,0.6
205.74,4.6
195.58,2.8
205.74,3.2
205.74,3.2
208.28,4.4
180.34,0.0
205.74,1.9
205.74,6.6
198.12,3.0
182.88,4.9
208.28,11.0
193.04,1.0
195.58,1.6
205.74,1.9
208.28,5.4
200.66,0.3
210.82,4.4
200.66,5.7
205.74,6.4
205.74,2.4
205.74,2.3
195.58,4.0
195.58,1.3
210.82,3.1
187.96,3.4
190.5,2.1
210.82,5.1
213.36,2.4
198.12,1.8
190.5,2.8
205.74,2.1
210.82,4.2
208.28,3.7
203.2,1.4
200.66,5.0
203.2,2.8
200.66,3.2
208.28,13.0
182.88,1.2
210.82,3.4
203.2,2.6
203.2,3.6
200.66,5.0
208.28,4.5
190.5,1.2
193.04,1.0
210.82,4.0
190.5,1.4
205.74,7.5
198.12,0.3
198.12,3.9
185.42,2.0
177.8,3.4
203.2,1.2
205.74,9.8
198.12,1.0
205.74,2.5
200.66,1.7
218.44,0.0
208.28,4.4
213.36,5.5
190.5,0.9
200.66,5.3
200.66,2.8
205.74,2.2
210.82,0.5
210.82,0.3
198.12,6.5
200.66,3.9
198.12,12.3
195.58,1.9
195.58,2.3
205.74,2.9
210.82,3.5
203.2,6.1
190.5,4.8
200.66,3.8
198.12,1.3
198.12,5.1
200.66,3.8
210.82,2.3
203.2,1.5
198.12,1.3
190.5,1.3
210.82,1.9
190.5,1.9
193.04,1.5
203.2,3.7
200.66,2.2
205.74,2.9
205.74,3.7
200.66,3.7
208.28,2.0
200.66,6.5
203.2,4.3
208.28,0.1
208.28,2.0
203.2,3.1
198.12,2.6
215.9,10.7
205.74,7.5
200.66,3.6
228.6,8.0
187.96,1.4
223.52,5.6
205.74,1.9
213.36,9.9
213.36,0.2
200.66,6.4
205.74,3.0
208.28,2.5
208.28,1.0
185.42,1.2
203.2,2.9
210.82,7.6
210.82,2.0
187.96,3.4
208.28,4.0
193.04,2.0
210.82,4.9
213.36,4.0
195.58,4.2
193.04,2.2
200.66,2.7
200.66,2.3
193.04,2.7
193.04,1.5
193.04,0.6
200.66,2.0
208.28,1.4
200.66,1.8
208.28,1.3
210.82,6.9
208.28,9.2
185.42,1.9
200.66,2.3
180.34,1.6
213.36,3.5
198.12,2.4
213.36,3.0
185.42,2.2
198.12,3.1
205.74,7.6
198.12,3.5
182.88,0.3
177.8,0.0
193.04,1.8
203.2,5.7
210.82,6.2
193.04,2.1
208.28,6.6
215.9,10.0
213.36,3.3
193.04,1.3
203.2,3.0
208.28,3.6
198.12,3.2
213.36,3.7
210.82,1.8
203.2,2.0
220.98,8.8
200.66,5.7
185.42,1.1
205.74,6.0
210.82,6.0
203.2,2.6
213.36,1.8
187.96,2.9
180.34,0.0
190.5,1.0
190.5,2.9
203.2,4.2
218.44,3.0
198.12,3.8
180.34,3.7
205.74,5.1
205.74,3.8
187.96,1.5
193.04,0.9
190.5,2.8
208.28,8.1
210.82,2.2
213.36,11.4
182.88,3.2
193.04,1.3
208.28,2.5
198.12,2.0
210.82,2.4
208.28,8.9
205.74,2.8
210.82,7.0
208.28,4.0
208.28,6.8
185.42,0.0
205.74,2.0
185.42,2.9
205.74,3.4
205.74,3.6
200.66,1.5
205.74,2.8
195.58,2.2
210.82,0.0
198.12,2.7
205.74,6.0
205.74,8.2
205.74,9.4
203.2,1.3
195.58,3.3
198.12,2.4
208.28,8.5
200.66,1.5
195.58,4.9
185.42,3.0
210.82,3.4
195.58,4.2
210.82,10.4
193.04,0.9
213.36,8.3
190.5,0.6
200.66,5.3
200.66,1.3
220.98,1.7
205.74,3.5
187.96,1.1
210.82,0.3
195.58,1.0
187.96,2.0
203.2,10.3
200.66,0.3
198.12,2.1
203.2,5.9
193.04,6.8
200.66,1.2
185.42,3.1
205.74,12.0
193.04,3.3
193.04,0.6
213.36,1.6
190.5,1.3
205.74,0.8
210.82,2.7
215.9,1.1
200.66,2.9
205.74,7.0
198.12,2.5
198.12,3.2
215.9,2.5
195.58,0.0
190.5,1.8
213.36,2.2
208.28,8.2
208.28,3.0
205.74,5.7
210.82,5.1
200.66,3.9
213.36,0.5
187.96,2.7
187.96,0.5
208.28,2.4
203.2,7.3
213.36,7.9
182.88,1.0
200.66,5.3
210.82,3.0
195.58,1.7
195.58,2.2
205.74,5.3
190.5,0.7
200.66,4.3
208.28,1.0
208.28,0.7
187.96,0.9
198.12,0.5
208.28,2.6
208.28,2.4
205.74,5.2
208.28,1.0
193.04,0.7
190.5,3.8
205.74,3.1
200.66,1.8
203.2,5.5
190.5,0.4
195.58,3.4
215.9,7.2
203.2,0.0
195.58,3.8
195.58,1.4
200.66,5.8
195.58,4.2
205.74,4.7
185.42,0.3
187.96,3.4
185.42,0.0
210.82,7.5
205.74,3.9
218.44,5.7
195.58,1.9
200.66,3.9
208.28,1.1
198.12,5.9
185.42,4.7
203.2,3.0
160.02,2.0
208.28,1.4
185.42,1.0
185.42,2.3
187.96,1.7
185.42,0.0
195.58,2.9
198.12,1.7
210.82,5.5
213.36,8.9
203.2,7.2
200.66,6.3
208.28,2.2
205.74,3.5
213.36,8.2
182.88,0.6
205.74,6.5
198.12,4.3
195.58,3.4
195.58,1.3
205.74,4.1
187.96,3.7
190.5,1.3
210.82,4.1
213.36,3.9
205.74,6.9
205.74,1.9
193.04,2.4
200.66,3.0
210.82,7.5
208.28,3.3
205.74,5.1
213.36,5.5
205.74,2.4
185.42,3.9
198.12,4.7
208.28,1.8
160.02,1.7
185.42,3.7
185.42,2.3
203.2,3.3
195.58,2.9
190.5,1.0
215.9,6.0
198.12,2.0
208.28,0.7
200.66,1.9
205.74,1.0
195.58,2.6
210.82,0.9
198.12,1.6
203.2,1.2
205.74,2.3
205.74,5.7
220.98,3.1
208.28,8.5
210.82,6.0
195.58,3.7
185.42,2.7
203.2,6.1
205.74,9.5
205.74,1.4
185.42,2.6
190.5,2.7
193.04,2.9
208.28,3.1
210.82,3.3
200.66,3.1
205.74,9.6
198.12,3.8
198.12,5.0
215.9,3.5
210.82,0.9
208.28,6.2
200.66,2.8
208.28,3.3
193.04,0.7
187.96,1.1
210.82,1.4
210.82,6.2
208.28,2.5
210.82,11.8
193.04,0.8
205.74,2.1
218.44,4.5
195.58,2.4
200.66,4.5
203.2,4.3
190.5,1.2
205.74,3.1
210.82,7.8
205.74,4.7
200.66,3.7
205.74,0.9
190.5,3.7
208.28,2.4
208.28,1.4
195.58,3.2
210.82,4.1
187.96,3.0
203.2,2.4
213.36,6.1
190.5,1.3
187.96,0.3
200.66,6.3
205.74,2.5
205.74,6.3
203.2,5.0
208.28,7.8
200.66,5.7
208.28,1.5
195.58,0.8
195.58,4.3
200.66,5.4
195.58,4.3
205.74,3.1
185.42,2.7
195.58,3.6
195.58,1.6
213.36,9.7
210.82,5.0
210.82,4.9
205.74,1.8
213.36,2.6
210.82,2.7
198.12,2.2
198.12,1.6
218.44,1.4
208.28,4.2
193.04,1.0
200.66,1.0
182.88,2.9
213.36,12.4
218.44,4.1
208.28,7.6
190.5,2.8
208.28,4.8
205.74,4.9
180.34,3.4
198.12,4.8
203.2,3.8
190.5,2.2
190.5,0.6
190.5,5.3
187.96,3.2
213.36,3.0
203.2,2.0
187.96,1.9
185.42,1.5
205.74,4.0
203.2,6.3
210.82,1.7
213.36,1.8
187.96,0.7
213.36,3.9
198.12,3.4
187.96,1.0
208.28,1.8
203.2,4.0
200.66,3.7
193.04,2.9
190.5,2.5
213.36,1.6
215.9,8.0
208.28,6.3
193.04,1.6
200.66,5.8
210.82,7.7
193.04,1.7
182.88,1.5
198.12,3.8
205.74,9.2
198.12,3.1
185.42,2.4
213.36,2.0
180.34,1.7
190.5,1.5
200.66,3.4
205.74,2.7
200.66,6.5
208.28,8.8
228.6,6.5
187.96,1.4
208.28,4.8
223.52,5.1
200.66,1.7
205.74,2.3
200.66,2.4
193.04,0.7
198.12,1.8
193.04,1.1
193.04,1.5
200.66,3.0
193.04,1.1
195.58,4.4
213.36,4.6
210.82,7.0
208.28,4.1
193.04,1.6
187.96,2.4
210.82,0.0
187.96,0.9
210.82,7.9
200.66,1.5
203.2,2.6
208.28,2.3
205.74,2.2
205.74,3.7
200.66,5.4
203.2,2.6
190.5,3.8
195.58,1.4
200.66,5.5
205.74,10.1
215.9,13.6
198.12,4.7
185.42,1.2
208.28,3.5
208.28,0.4
203.2,2.5
200.66,6.3
208.28,6.6
205.74,1.9
200.66,3.5
210.82,5.3
205.74,3.8
205.74,2.6
205.74,3.6
200.66,1.7
193.04,1.4
190.5,3.7
210.82,1.8
195.58,0.0
200.66,2.2
190.5,2.5
198.12,5.4
208.28,2.0
203.2,3.1
200.66,3.7
198.12,4.2
198.12,1.0
200.66,2.1
185.42,2.8
208.28,7.9
187.96,0.0
205.74,6.8
198.12,10.5
200.66,2.3
200.66,6.7
210.82,5.2
210.82,2.9
200.66,2.1
208.28,1.8
200.66,5.2
190.5,1.4
195.58,1.9
213.36,5.7
218.44,0.9
200.66,1.4
205.74,6.1
198.12,2.9
205.74,5.5
177.8,3.0
185.42,0.9
198.12,4.7
213.36,5.3
190.5,1.1
187.96,3.2
190.5,2.6
210.82,3.3
185.42,1.4
200.66,3.8
208.28,3.0
198.12,3.9
198.12,1.8
208.28,4.5
200.66,5.8
203.2,2.7
180.34,1.5
203.2,1.4
195.58,2.8
210.82,6.7
208.28,10.5
200.66,1.6
200.66,6.2
187.96,1.2
208.28,5.9
210.82,2.9
205.74,1.8
190.5,2.1
198.12,3.0
213.36,3.8
182.88,1.6
195.58,2.5
185.42,2.1
195.58,3.9
185.42,2.5
205.74,1.5
205.74,8.3
200.66,5.8
210.82,3.2
208.28,5.4
187.96,3.4
205.74,0.4
195.58,1.5
208.28,9.5
190.5,0.9
182.88,3.8
220.98,2.7
205.74,7.0
205.74,3.2
195.58,5.2
208.28,5.6
205.74,2.2
205.74,5.0
195.58,3.0
208.28,2.8
205.74,5.9
198.12,3.3
193.04,3.6
203.2,8.5
198.12,1.7
203.2,6.4
187.96,2.2
205.74,4.9
213.36,2.7
205.74,1.8
213.36,0.3
205.74,8.2
205.74,1.8
190.5,2.0
187.96,1.7
205.74,4.7
180.34,1.9
220.98,7.8
205.74,4.2
205.74,8.5
203.2,0.5
210.82,1.7
205.74,8.8
193.04,1.3
205.74,8.0
205.74,1.5
193.04,2.8
205.74,6.4
210.82,9.9
187.96,2.0
190.5,1.0
200.66,6.0
203.2,4.1
231.14,2.3
205.74,4.0
203.2,3.7
203.2,7.8
203.2,4.7
193.04,6.5
190.5,1.0
193.04,0.1
193.04,3.5
213.36,1.5
198.12,1.9
210.82,3.5
205.74,2.4
210.82,8.1
190.5,4.8
210.82,6.4
203.2,2.3
190.5,3.2
200.66,3.0
203.2,6.6
205.74,5.6
185.42,1.6
193.04,3.6
200.66,1.3
193.04,7.2
203.2,6.8
198.12,2.2
203.2,9.3
203.2,3.9
203.2,5.0
203.2,4.8
205.74,6.9
185.42,0.8
185.42,1.9
205.74,3.4
208.28,4.8
195.58,1.7
187.96,2.1
208.28,7.8
190.5,2.9
187.96,0.7
203.2,1.8
213.36,6.2
218.44,6.0
210.82,1.8
195.58,4.3
213.36,1.4
195.58,0.2
203.2,10.0
203.2,0.5
185.42,1.8
195.58,4.0
203.2,1.6
200.66,14.3
195.58,1.5
187.96,1.4
190.5,2.0
210.82,2.5
205.74,1.4
205.74,2.2
195.58,0.3
215.9,9.6
200.66,4.9
180.34,0.6
208.28,2.9
200.66,6.7
208.28,3.8
180.34,1.4
198.12,4.8
177.8,3.1
195.58,1.9
185.42,2.7
208.28,8.5
185.42,3.3
208.28,4.2
213.36,7.6
205.74,2.7
198.12,4.8
165.1,1.0
193.04,0.6
213.36,1.9
182.88,1.0
195.58,0.8
198.12,1.9
198.12,3.9
205.74,10.0
190.5,0.7
200.66,0.2
208.28,4.3
203.2,1.5
200.66,1.2
